clay_profile_id,full_name,title,company_name,location,start_date,query_tag
640610116,Maureen Flannery,Vice President Population Health and Clinical Operations MHS Health,Centene Corporation,"Lannon, Wisconsin, United States",2019-04,Q2
565879612,Carmin Pruitt,Vice President Medical Affairs Operations,Centene Corporation,"St Louis, Missouri, United States",2004-12,Q2
905552463,Beth P.,Vice President Clinical Operations Oversight,Centene Corporation,"Tampa, Florida, United States",2025-09,Q2
343708998,Joel Davis,VP Flight Operations,Centene Corporation,"Greater St. Louis, United States",2016-05,Q2
476534812,Rachael Przybyla,"Vice President, Medical Director Operations",Centene Corporation,"Austin, Texas, United States",2024-07,Q2
416848438,Christopher Salvatore,"Vice President, Workforce Management",Centene Corporation,"Utica-Rome Area, United States",2021-05,Q2
221633739,Maria Ray,Vice President Business Operations,Centene Corporation,"St Louis, Missouri, United States",2022-12,Q2
804262121,Sara Smith (formerly Ferguson),"Vice President, Operations (Medicare)",Centene Corporation,"St Louis, Missouri, United States",2024-10,Q2
214485859,Nicole Wobbe,Vice President Operations,Centene Corporation,"St Louis, Missouri, United States",2025-11,Q2
402053525,Rebecca Randall,Vice President Operations,Centene Corporation,"Louisville, Kentucky, United States",2022-05,Q2
911860795,Katie C.,"Senior Vice President, Finance Operations and Innovation",Centene Corporation,"United States, United States",2026-03,Q2
389384245,"Daisy Sinha, MBA, MHSA, PMP",Vice President of Operations,Centene Corporation,"Columbus, Ohio Metropolitan Area, United States",2019-12,Q2
384385706,Angela B.,"Vice President, Pharmacy Operations at Superior Health Plan",Centene Corporation,"Cave Creek, Arizona, United States",2025-10,Q2
165542232,Jennifer Drexinger,Vice President Operations,Centene Corporation,"Buffalo, New York, United States",2025-05,Q2
308686611,Rick Kernes,"Vice President, Analytics - Operations",Centene Corporation,"Greater Sacramento, United States",2025-01,Q2
238909953,Justin Lazier,"Staff Vice President, Product Operations",Centene Corporation,"St Louis, Missouri, United States",2022-01,Q2
161491048,Chris Dando,"VP, Finance Shared Services & Innovation",Centene Corporation,"St Louis, Missouri, United States",2021-03,Q2
629000853,Nick Luoma,Head of Operations Enablement,Centene Corporation,"Greater St. Louis, United States",2025-09,Q2
404864289,Mike Lee,"Vice President, Market Strategy & Operations",Centene Corporation,"St Louis, Missouri, United States",2018-12,Q2
380780729,Alicia Baker,"Vice President, Operations",Centene Corporation,Dallas-Fort Worth Metroplex,2025-07,Q2
253112532,Kendra Marks,"Vice President, Population Health & Clinical Operations",Centene Corporation,"Westerville, Ohio, United States",2026-02,Q2
104576553,Jill Sax,"Vice President, Operations Ambetter Health",Centene Corporation,"Los Angeles County, California, United States",2025-07,Q2
313163934,Kim Newton,"Vice President, Clinical Operations",Centene Corporation,"Palm Harbor, Florida, United States",2020-07,Q2
326336756,Shubash Singh,VP Operations at PA Health and Wellness,Centene Corporation,"Brentwood, Tennessee, United States",2018-02,Q2
414561153,Joseph Csida,Vice President Network Operations,Centene Corporation,"Huntersville, North Carolina, United States",2025-08,Q2
563742857,"Mariah Wood, PhD, RN","Vice President, Quality, Process Improvement & Training",Centene Corporation,"Orlando, Florida, United States",2019-04,Q2
533155661,David M Mastrino,"Vice President, PMO & Process Improvement",Centene Corporation,"Greater Tampa Bay Area, United States",2022-03,Q2
237167206,Brandi Bond,"Vice President, Encounter Business Operations",Centene Corporation,"St Louis, Missouri, United States",2024-01,Q2
323098319,Jacki Roschbach,Vice President of Population Health and Clinical Operations,Centene Corporation,"Aurora, Colorado, United States",2021-04,Q2
433173839,"Laura Sulak Futo MA, LPC","Vice President, Clinical Operations",Centene Corporation,"Detroit Metropolitan Area, United States",2026-01,Q2
35206677,Jennifer Haley,Vice President Operations,Centene Corporation,"Greater St. Louis, United States",2025-04,Q2
845908234,Kim Nocas,Vice President Contact Center Operations,Centene Corporation,"Lutz, Florida, United States",2024-06,Q2
315852343,Darrell Heacox,Vice President Operations,Centene Corporation,"Wilson, North Carolina, United States",2018-07,Q2
543727557,Sarah Porter,Vice President Operations,Centene Corporation,United States,2025-04,Q2
598710147,Lisa Templeton,Vice President Pharmacy Clinical Operations at Centene,Centene Corporation,"Tampa, Florida, United States",2019-09,Q2
643627436,Donna Mariney,"Vice President, Population Health and Clincal Operations",Centene Corporation,"Atlanta Metropolitan Area, United States",2024-06,Q2
205086248,Veronica LaDuc,Vice President Operations,Centene Corporation,"Austin, Texas, United States",2021-12,Q2
925586448,Philip Mainquist,"SVP, Healthcare Analytics, Encounters & Payment Integrity (FWA)",Centene Corporation,Greater St. Louis,2015,Q2
911654153,Katy Makram,"Staff Vice President, Operations",Centene Corporation,"Tampa, Florida, United States",2025-01,Q2
575817532,Sarah Peipert,"Vice President, Clinical Operations and Behavioral Health Solutions",Centene Corporation,"St Louis, Missouri, United States",2018-11,Q2
777328989,Cheryl Cizler,"VP Operations, Performance Monitoring",Centene Corporation,"Austin, Texas, United States",2015-06,Q2
193752389,Tiffany Harms,Vice President Ambetter Operations,Centene Corporation,"Oregon City, Oregon, United States",2022-01,Q2
510376159,Michael B.,VP Individual Enrollment and Billing Operations,Centene Corporation,"Pine, Colorado, United States",2013-02,Q2
695134629,"Alaina Wallace, DNP, RN, CCM",Vice President Clinical Operations,Centene Corporation,"La Grange, Texas, United States",2022-07,Q2
317468202,Kevin Calvert,"VP, Enterprise Population Health Clinical Operations Utilization Management",Centene Corporation,"Vancouver, Washington, United States",2020-01,Q2
404555082,Corina B.,Vice President Utilization Management,Centene Corporation,United States,2022-07,Q2
125867326,Nicole Figles,Vice President Population Health & Clinical Operations,Centene Corporation,Las Vegas Metropolitan Area,2017-06,Q2
547228554,Jackie Shearer-Adams,Vice President of Operations,Centene Corporation,"St Louis, Missouri, United States",2001-05,Q2
190233239,Agnes P.,Vice President Operations,Centene Corporation,"Austin, Texas Metropolitan Area, United States",2022-07,Q2
912006913,"Daniel Henry, MBA, RN, CCM","Vice President, Population Health & Clinical Operations",Centene Corporation,"Little Rock, Arkansas, United States",2021-08,Q2
572687682,Joe King,Vice President Claims Operations,Centene,"St Charles, Missouri, United States",2009-01,Q2
133687669,Angie Hanford-Milhous,"Vice President, Operations",Centene Corporation,"St Charles, Missouri, United States",2004-07,Q2
521900204,Laquanda Brooks,"Senior Vice President, Population Health and Clinical Operations",Centene Corporation,"United States, United States",2020-08,Q2
12087173,Kevin Calvert,VP of Utilization Management,Centene Corporation,"Vancouver, Washington, United States",,Q2
799669063,Anne Cao,"VP, Operations Strategy & Partnerships",Centene Corporation,"Garland, Texas, United States",2025-04,Q2
795111838,Genette Johnson,Executive Assistant (VP Support – Operations & Strategy),Centene Corporation,United States,2025,Q2
656148470,Eric Wilson,Vice President Operations - Utilization Management (UM) Health Support Ops,Centene Corporation,"United States, United States",2025-05,Q2
288637028,Adam Peters,"Vice President, Market Strategy & Operations",Centene Corporation,"St Louis, Missouri, United States",2021-08,Q2
99240584,Linda Gallina,"Vice President, HR Operational Excellence",Centene Corporation,"Austin, Texas, United States",2023-07,Q2
80672960,"Jesse Lewis, MBA, MSOL, LSSBB","Senior Director, Medicare Operations",Centene Corporation,"San Antonio, Texas Metropolitan Area, United States",2025-06,Q3
564171995,Jennifer Bonham,"Senior Director, Communications (Population Health & Clinical Operations)",Centene Corporation,"St Louis, Missouri, United States",2022-04,Q3
60092221,Taj Jackson,"Director, Operational Excellence & Strategy, Enterprise Operations & Clinical Services",Centene Corporation,United States,2024-01,Q3
436514898,William Polston,Director - Operations Transformation,Centene Corporation,"Greater Tucson Area, United States",2020-12,Q3
694330052,Alex F. Ruder,"Senior Director, Legal Operations",Centene Corporation,"St Louis, Missouri, United States",2026-03,Q3
376159111,"Brittany Dorn, LISW-CP, LCSW, MBA","Director, Business Development Foster Care Operations",Centene Corporation,"Columbia, South Carolina, United States",2023-05,Q3
731441890,"Gloria Ortiz, MBA, MA","DIRECTOR, MARKETS AND OPERATIONS, MEDICARE PRESIDENTS",Centene Corporation,"Palmetto, Florida, United States",2024-01,Q3
76502261,Cory Dial,Director of Operations (Medicare Operations & Implementations),Centene Corporation,"Greater Tampa Bay Area, United States",2022-06,Q3
59476555,Bridgette Lipman Morris,"Director, Process Improvement",Centene Corporation,"Louisville Metropolitan Area, United States",2025-12,Q3
507782967,Laura Chevrette,"Director, Regulatory Operations",Centene Corporation,"South Lyon, Michigan, United States",2024-10,Q3
305487724,Jose Ramirez,Senior Director Operations,Centene Corporation,"Hollywood, Florida, United States",2011-07,Q3
40227303,"Monica Herrera, MBA","Director, Program Operations and Claims Compliance",Centene Corporation,"Long Beach, California, United States",2024-08,Q3
519041260,"John Martin Peters, MBA",Director of Payment Integrity - Health Plan Concierge,Centene Corporation,"Huntersville, North Carolina, United States",2026-04,Q3
744140402,"Michael G. Abelaj, MBA, PMP",Senior Director Strategic Initiatives AI Transformation Population Health Clinical Operations,Centene Corporation,"New York, New York, United States",2025-08,Q3
434068201,Christina Jackson (Miller),"Senior Director, Medicare Sales and Operations",Centene Corporation,"Portland, Oregon Metropolitan Area, United States",2017-05,Q3
633242102,Messina Estrada-Martinez,Director Medicare Operations & Strategy,Centene Corporation,"Austin, Texas Metropolitan Area",2024-01,Q3
767910832,Janet W.,"Senior Director, Medical Management Operations",Centene Corporation,"Richmond, Texas, United States",2020-05,Q3
311973997,Cathy Lannan Hosek,Director of Process Improvement,Centene Corporation,"San Antonio, Texas, United States",2016-01,Q3
470000788,Ashley Finney,Director of Operations Digital Solutions & Product,Centene Corporation,"Greater St. Louis, United States",2009-05,Q3
279505153,"Aaron Scheich, PAHM",Senior Director Market Strategy and Operations,Centene Corporation,"Chicago, Illinois, United States",2024-07,Q3
972608342,Ian S.,"Director, Threat Operations, Forensics & eDiscovery",Centene Corporation,"United States, United States",2022-04,Q3
776081984,Kim Brogan,Director Utilization Management Support Operations,Centene Corporation,"Virginia Beach, Virginia, United States",2026-02,Q3
757485063,"W. Shaun Bell, MBA",Director of Contact Center Medicare Operations,Centene Corporation,"Chesterfield, Missouri, United States",2025-11,Q3
483626593,"Devon Pawley, PhD","Director, Operations Strategy & Partnerships",Centene Corporation,"San Francisco Bay Area, United States",2024-11,Q3
512001540,"Alexis Adusei, MPH","Director, Provider Relations - Performance, Strategy, and Operations",Centene Corporation,New York City Metropolitan Area,2025-12,Q3
979441194,Katie Kortkamp,"Senior Director, Payment Integrity",Centene Corporation,"St Louis, Missouri, United States",2024-10,Q3
24290441,"Darryl P. Bennett, MBA","Director, HEDIS Operations",Centene Corporation,"Jacksonville, Florida, United States",2021-02,Q3
293085840,"Lauren Barnes, PharmD, MBA","Sr. Director, Clinical Pharmacy Operations",Centene Corporation,"Gilbert, Arizona, United States",2019-03,Q3
470888541,Christopher C. Ide MSN RN CCM,Regional Director of Operations – Visiting Physicians Association,Centene Corporation,"Sterling Heights, Michigan, United States",2017,Q3
794079618,Scott Baginski,Director Contact Center Operations,Centene Corporation,"Buffalo, New York, United States",2013-07,Q3
284352287,Kory Aretz,"Senior Director, Claims Configuration",Centene Corporation,"Greater Minneapolis-St. Paul Area, United States",2026-02,Q3
750857261,Leslie Robles-Berner,Director Regulatory Operations,Centene Corporation,"Philadelphia, Pennsylvania, United States",2024-06,Q3
527026049,Laura Phin,Sr. Director Clinical Operations Overs,Centene Corporation,"Tampa, Florida, United States",2020-06,Q3
362797271,Ryan Clay,"Senior Director, Operations",Centene Corporation,"Austin, Texas Metropolitan Area, United States",2021-06,Q3
776621861,Mandar Joshi,Director Health Plan Operations,Centene Corporation,Greater Pittsburgh Region,2025-05,Q3
425992507,Jason Gajewski,"Senior Director, Provider Data Management & Credentialing",Centene Corporation,"Austin, Texas, United States",2020-07,Q3
731258311,Mike Conlin,"Director, Healthcare Financial Operations",Centene Corporation,"Ann Arbor, Michigan, United States",2025-03,Q3
334184094,"Monique Gaines MHA, BSN, RN",Director of Operations Support,Centene Corporation,"Greater Chicago Area, United States",2025-01,Q3
741591558,Michael Gaffaney,"Director, Provider Network Operations",Centene Corporation,"Charlotte Metro, United States",2022-07,Q3
208401642,"Cole Williams, JD, RN, CPC","Director, Payment Integrity",Centene Corporation,"Greater Birmingham, Alabama Area, United States",2026-03,Q3
517032773,Tiffany Uhlenhake,Director of Process Improvement,Centene Corporation,"Kansas City, Kansas, United States",2024-07,Q3
257491083,"Justin Cherok, MBA, CPC",Director - Provider Network Operations,Centene Corporation,Greater Tampa Bay Area,2023-07,Q3
717742217,Corey Shaw,"Senior Director, Claims Experience",Centene Corporation,Louisville Metropolitan Area,2026-04,Q3
744198123,Doug Quintana,"Director, Clinical Systems Operations",Centene Corporation,"Land O' Lakes, Florida, United States",2019-03,Q3
224775765,Katie Kortkamp,"Senior Director, Payment Integrity",Centene Corporation,"St Louis, Missouri, United States",2024-10,Q3
408850299,Sharath Rao,"Sr. Director, Plan Operations",Centene Corporation,United States,2019-06,Q3
375483129,"Joe Eick, MBA","Senior Director of Business Operations, Real Estate & Workplace Resources",Centene Corporation,"Little Rock, Arkansas, United States",2016-08,Q3
468966462,Alexander Reinus,"Senior Director, Digital Solutions Operations",Centene Corporation,"San Francisco Bay Area, United States",2023-06,Q3
353694520,Jeremy Burlingame,Director of Business Operations,Centene Corporation,"Sacramento, California, United States",2023-10,Q3
362836982,Ryan Davis,"Director, Market & Operations",Centene Corporation,"Seattle, Washington, United States",2022-06,Q3
315598787,"Jim O'Halloran, MBA","Director, National Provider Workforce Management",Centene Corporation,"Westerville, Ohio, United States",2023,Q3
370407415,"Jennifer Justine E. Phillips M.Ed., CHC",Senior Director Regulatory Operations,Centene Corporation,Greater Phoenix Area,2022-06,Q3
453409665,"Kristie Tamasi, PMP, CSM, SAFe",Senior Director Network Operations,Centene Corporation,"Albany, New York Metropolitan Area, United States",2022-07,Q3
420671460,William J. G.,Director Of Call Center and Business Operations,Centene Corporation,"Mason, Ohio, United States",2019,Q3
263509963,George Lukachan,"Sr. Director, Business Operations",Centene Corporation,"Greater Tampa Bay Area, United States",2020-06,Q3
568936629,Stacey Van Nest,"Director - Business Operations, Employee Engagement",Centene Corporation,"Cuba, Missouri, United States",2020-02,Q3
